Date,GPUClock[MHz],MemoryClock[MHz],GPUTemperature[°C],GPUTemperature(HotSpot)[°C],GPULoad[%],MemoryControllerLoad[%],MemoryUsed(Dedicated)[MB],MemoryUsed(Dynamic)[MB],GPUChipPowerDraw[W],GPUVoltage[V],CPUTemperature[°C],SystemMemoryUsed[MB]
2023-05-17 22:39:05 ,1821.0,1738.0,80.0,86.0,85,13,4908,312,58.0,0.9,79.3,12893
2023-05-17 22:39:06 ,1877.0,1738.0,80.0,86.0,83,12,4909,312,60.0,0.731,79.0,12890
2023-05-17 22:39:07 ,1741.0,1736.0,79.0,85.0,69,12,4909,312,59.0,0.806,78.9,12893
2023-05-17 22:39:08 ,1709.0,1738.0,80.0,85.0,76,12,4909,312,58.0,0.85,78.5,12892
2023-05-17 22:39:09 ,1277.0,1738.0,78.0,83.0,72,9,4909,312,46.0,0.775,78.1,12892
2023-05-17 22:39:10 ,2113.0,1738.0,80.0,89.0,93,13,4909,312,70.0,0.9,78.5,12886
2023-05-17 22:39:11 ,1936.0,1738.0,80.0,88.0,84,11,4907,312,69.0,0.85,78.5,12884
2023-05-17 22:39:12 ,2027.0,1738.0,79.0,89.0,90,12,4909,312,69.0,0.9,78.6,12888
2023-05-17 22:39:13 ,1934.0,1738.0,80.0,87.0,86,12,4909,312,65.0,0.9,78.5,12887
2023-05-17 22:39:14 ,1359.0,1736.0,79.0,84.0,62,8,4909,312,47.0,0.756,78.1,12887
2023-05-17 22:39:15 ,1416.0,1736.0,78.0,82.0,69,7,4909,312,46.0,0.781,78.4,12892
2023-05-17 22:39:16 ,1391.0,1738.0,78.0,83.0,61,7,4907,312,47.0,0.756,78.6,12904
2023-05-17 22:39:17 ,2062.0,1738.0,79.0,87.0,89,10,4912,312,68.0,0.875,79.4,12907
2023-05-17 22:39:18 ,1854.0,1738.0,80.0,88.0,84,10,4956,312,67.0,0.868,79.5,12906
2023-05-17 22:39:19 ,1908.0,1738.0,80.0,87.0,87,11,4964,312,67.0,0.887,79.4,12907
2023-05-17 22:39:20 ,1918.0,1738.0,80.0,87.0,87,11,4971,312,67.0,0.893,79.4,12892
2023-05-17 22:39:21 ,2009.0,1738.0,81.0,89.0,92,10,4971,312,71.0,0.731,79.1,12890
2023-05-17 22:39:22 ,1885.0,1738.0,80.0,88.0,96,11,4971,312,66.0,0.812,80.5,11872
2023-05-17 22:39:23 ,1878.0,1738.0,80.0,86.0,87,15,5008,312,62.0,0.818,82.1,12505
2023-05-17 22:39:24 ,1799.0,1738.0,79.0,85.0,96,18,5049,312,58.0,0.793,82.4,12535
2023-05-17 22:39:25 ,1928.0,1738.0,80.0,86.0,99,16,5100,312,62.0,0.825,82.3,12821
2023-05-17 22:39:26 ,1944.0,1738.0,79.0,85.0,97,18,5154,312,61.0,0.837,82.6,12924
2023-05-17 22:39:27 ,2022.0,1738.0,79.0,86.0,97,16,5166,312,62.0,0.85,82.3,13550
2023-05-17 22:39:28 ,1797.0,1738.0,79.0,84.0,98,17,5173,312,58.0,0.8,82.6,13006
2023-05-17 22:39:29 ,2058.0,1738.0,79.0,87.0,97,17,5180,312,66.0,0.862,82.3,12277
2023-05-17 22:39:30 ,1983.0,1738.0,80.0,86.0,98,17,5190,312,65.0,0.843,82.3,12992
2023-05-17 22:39:31 ,1985.0,1738.0,79.0,86.0,97,16,5190,312,63.0,0.85,81.9,13205
2023-05-17 22:39:32 ,1964.0,1738.0,80.0,86.0,99,17,5195,312,63.0,0.837,82.3,13098
2023-05-17 22:39:33 ,1949.0,1738.0,80.0,87.0,99,18,5195,312,66.0,0.825,81.9,12454
2023-05-17 22:39:34 ,2115.0,1738.0,80.0,88.0,99,19,5194,312,72.0,0.875,81.1,12453
2023-05-17 22:39:35 ,1998.0,1738.0,81.0,88.0,99,18,5194,312,69.0,0.85,80.6,12433
2023-05-17 22:39:36 ,2095.0,1738.0,81.0,89.0,99,18,5194,312,72.0,0.875,80.0,12433
2023-05-17 22:39:37 ,2078.0,1738.0,80.0,88.0,97,18,5196,312,69.0,0.868,79.5,12269
2023-05-17 22:39:38 ,2081.0,1738.0,81.0,89.0,99,18,5196,312,69.0,0.875,79.0,12268
2023-05-17 22:39:39 ,2073.0,1738.0,81.0,88.0,97,18,5199,312,70.0,0.875,78.6,12264
2023-05-17 22:39:40 ,2076.0,1738.0,81.0,89.0,99,18,5199,312,72.0,0.875,78.1,12268
